time,Open,High,Low,Close,Volume,spread
2025-11-06 09:30:00+00:00,1.15114,1.15119,1.15062,1.15073,886,19
2025-11-06 10:00:00+00:00,1.15073,1.15153,1.15072,1.15111,1347,19
2025-11-06 10:30:00+00:00,1.1511,1.15225,1.15049,1.15201,1483,19
2025-11-06 11:00:00+00:00,1.15202,1.1522999999999999,1.15116,1.15147,1431,19
2025-11-06 11:30:00+00:00,1.15146,1.15168,1.15102,1.15126,775,19
2025-11-06 12:00:00+00:00,1.15125,1.15153,1.15101,1.15135,702,19
2025-11-06 12:30:00+00:00,1.15135,1.15165,1.15092,1.15094,896,19
2025-11-06 13:00:00+00:00,1.15094,1.15148,1.15092,1.15138,640,19
2025-11-06 13:30:00+00:00,1.15136,1.15201,1.15125,1.15194,849,19
2025-11-06 14:00:00+00:00,1.15192,1.15242,1.1513200000000001,1.15182,1697,19
2025-11-06 14:30:00+00:00,1.15183,1.15318,1.15177,1.15298,1477,19
2025-11-06 15:00:00+00:00,1.15298,1.15355,1.1528100000000001,1.15317,1417,19
2025-11-06 15:30:00+00:00,1.15317,1.15431,1.15316,1.15347,1974,19
2025-11-06 16:00:00+00:00,1.15348,1.15365,1.15259,1.15284,1735,19
2025-11-06 16:30:00+00:00,1.15285,1.15298,1.15191,1.15195,1619,19
2025-11-06 17:00:00+00:00,1.15194,1.15341,1.15181,1.15312,2075,19
2025-11-06 17:30:00+00:00,1.15313,1.15418,1.15208,1.1538599999999999,2441,19
2025-11-06 18:00:00+00:00,1.15385,1.1539,1.15306,1.15359,2128,19
2025-11-06 18:30:00+00:00,1.15358,1.15408,1.1534200000000001,1.15369,1397,19
2025-11-06 19:00:00+00:00,1.15368,1.1541,1.1529,1.15319,1886,19
2025-11-06 19:30:00+00:00,1.1532,1.15418,1.1532,1.15398,1064,19
2025-11-06 20:00:00+00:00,1.15399,1.15458,1.15384,1.15423,1146,19
2025-11-06 20:30:00+00:00,1.15424,1.15492,1.15423,1.15462,934,19
2025-11-06 21:00:00+00:00,1.15461,1.15505,1.15452,1.15499,682,19
2025-11-06 21:30:00+00:00,1.155,1.15514,1.15409,1.15434,887,19
2025-11-06 22:00:00+00:00,1.15434,1.15481,1.15419,1.15423,753,19
2025-11-06 22:30:00+00:00,1.15424,1.15471,1.15424,1.15466,748,19
2025-11-06 23:00:00+00:00,1.15467,1.15479,1.15448,1.15448,516,19
2025-11-06 23:30:00+00:00,1.1544699999999999,1.1548,1.1543700000000001,1.15457,445,19
2025-11-07 00:00:00+00:00,1.15458,1.15458,1.15356,1.1542,370,26
2025-11-07 00:30:00+00:00,1.1542,1.15456,1.154,1.15411,2347,39
2025-11-07 01:00:00+00:00,1.1541,1.15505,1.15402,1.15494,400,19
2025-11-07 01:30:00+00:00,1.15492,1.155,1.15464,1.15476,221,19
2025-11-07 02:00:00+00:00,1.15476,1.1548,1.15382,1.15388,654,19
2025-11-07 02:30:00+00:00,1.15387,1.1540300000000001,1.15368,1.15385,706,19
2025-11-07 03:00:00+00:00,1.15385,1.1540300000000001,1.15363,1.15388,1030,19
2025-11-07 03:30:00+00:00,1.15391,1.15399,1.15353,1.15371,760,19
2025-11-07 04:00:00+00:00,1.15372,1.1542,1.15371,1.15395,515,19
2025-11-07 04:30:00+00:00,1.15394,1.1541,1.15381,1.1539,379,19
2025-11-07 05:00:00+00:00,1.15391,1.15402,1.15339,1.15349,476,19
2025-11-07 05:30:00+00:00,1.15349,1.1537,1.15343,1.1537,268,19
2025-11-07 06:00:00+00:00,1.15371,1.15371,1.15314,1.15334,496,19
2025-11-07 06:30:00+00:00,1.15336,1.15357,1.15328,1.15356,278,19
2025-11-07 07:00:00+00:00,1.15353,1.15366,1.15334,1.15359,291,19
2025-11-07 07:30:00+00:00,1.1536,1.15375,1.15316,1.15331,449,19
2025-11-07 08:00:00+00:00,1.15334,1.15348,1.15287,1.15298,565,19
2025-11-07 08:30:00+00:00,1.15299,1.15333,1.15298,1.15299,685,19
2025-11-07 09:00:00+00:00,1.15298,1.15354,1.15298,1.15332,876,19
2025-11-07 09:30:00+00:00,1.15331,1.15345,1.15298,1.15318,537,19
2025-11-07 10:00:00+00:00,1.15316,1.1539,1.15286,1.15362,1125,19
2025-11-07 10:30:00+00:00,1.15358,1.15365,1.15299,1.15339,944,19
2025-11-07 11:00:00+00:00,1.15337,1.15375,1.15335,1.15353,763,19
2025-11-07 11:30:00+00:00,1.15353,1.1541299999999999,1.15349,1.15372,773,19
2025-11-07 12:00:00+00:00,1.15371,1.15475,1.15364,1.15468,865,19
2025-11-07 12:30:00+00:00,1.15467,1.15509,1.15446,1.15491,730,19
2025-11-07 13:00:00+00:00,1.1549,1.15574,1.15484,1.15568,1114,19
2025-11-07 13:30:00+00:00,1.15566,1.15601,1.15543,1.15571,827,19
2025-11-07 14:00:00+00:00,1.1557,1.15642,1.15548,1.1559599999999999,953,19
2025-11-07 14:30:00+00:00,1.15595,1.15595,1.1553,1.1555,1436,19
2025-11-07 15:00:00+00:00,1.15551,1.15687,1.15548,1.15663,1207,19
2025-11-07 15:30:00+00:00,1.15663,1.15687,1.15612,1.15666,2044,19
2025-11-07 16:00:00+00:00,1.15665,1.15736,1.15645,1.15724,1508,19
2025-11-07 16:30:00+00:00,1.15723,1.15778,1.15696,1.15724,1974,19
2025-11-07 17:00:00+00:00,1.15719,1.15888,1.15719,1.15829,2286,19
2025-11-07 17:30:00+00:00,1.15828,1.15901,1.15703,1.15707,2417,19
2025-11-07 18:00:00+00:00,1.15708,1.1581,1.15704,1.15806,1431,19
2025-11-07 18:30:00+00:00,1.15808,1.1581299999999999,1.15755,1.15768,1029,19
2025-11-07 19:00:00+00:00,1.15767,1.15782,1.15705,1.1577,972,19
2025-11-07 19:30:00+00:00,1.15768,1.15811,1.15744,1.15795,1031,19
2025-11-07 20:00:00+00:00,1.15798,1.15826,1.15706,1.1571,795,19
2025-11-07 20:30:00+00:00,1.15709,1.1573,1.15665,1.15673,773,19
2025-11-07 21:00:00+00:00,1.15672,1.1571799999999999,1.15652,1.1567,637,19
2025-11-07 21:30:00+00:00,1.15666,1.15673,1.15545,1.15586,1275,19
2025-11-07 22:00:00+00:00,1.15583,1.15639,1.15565,1.1562000000000001,1060,19
2025-11-07 22:30:00+00:00,1.15619,1.15658,1.15618,1.15634,732,19
2025-11-07 23:00:00+00:00,1.15635,1.15658,1.15631,1.1565,281,19
2025-11-07 23:30:00+00:00,1.1565,1.1565400000000001,1.15578,1.15632,687,19
2025-11-10 00:00:00+00:00,1.15539,1.1556899999999999,1.15525,1.15556,42,41
2025-11-10 00:30:00+00:00,1.15557,1.15558,1.15537,1.15543,296,23
2025-11-10 01:00:00+00:00,1.15554,1.15567,1.1545,1.15463,1243,19
2025-11-10 01:30:00+00:00,1.15463,1.15489,1.15401,1.15424,1011,19
2025-11-10 02:00:00+00:00,1.15424,1.15587,1.1542,1.1551,1500,19
2025-11-10 02:30:00+00:00,1.1551,1.15556,1.15507,1.15534,888,19
2025-11-10 03:00:00+00:00,1.1553499999999999,1.15586,1.15455,1.15573,1158,19
2025-11-10 03:30:00+00:00,1.15574,1.15594,1.15556,1.15571,743,19
2025-11-10 04:00:00+00:00,1.1557,1.15587,1.15539,1.15572,537,19
2025-11-10 04:30:00+00:00,1.15572,1.15598,1.1555,1.1557,419,19
2025-11-10 05:00:00+00:00,1.1557,1.15577,1.15529,1.15534,448,19
2025-11-10 05:30:00+00:00,1.1553499999999999,1.15545,1.15502,1.15536,538,19
2025-11-10 06:00:00+00:00,1.15537,1.15585,1.15537,1.15575,464,19
2025-11-10 06:30:00+00:00,1.15575,1.15616,1.15574,1.156,456,19
2025-11-10 07:00:00+00:00,1.15601,1.15626,1.15568,1.15621,592,19
2025-11-10 07:30:00+00:00,1.15622,1.15656,1.15608,1.1561,549,19
2025-11-10 08:00:00+00:00,1.15609,1.15638,1.15588,1.1561,467,19
2025-11-10 08:30:00+00:00,1.15609,1.15617,1.15505,1.15529,1009,19
2025-11-10 09:00:00+00:00,1.15529,1.15606,1.15526,1.15597,1053,19
2025-11-10 09:30:00+00:00,1.15598,1.15711,1.15598,1.15667,1011,19
2025-11-10 10:00:00+00:00,1.15667,1.15763,1.15642,1.15758,1169,19
2025-11-10 10:30:00+00:00,1.15759,1.15821,1.15705,1.15713,1210,19
2025-11-10 11:00:00+00:00,1.15714,1.15728,1.15632,1.1568,1008,19
2025-11-10 11:30:00+00:00,1.1568,1.15711,1.15632,1.15673,872,19
2025-11-10 12:00:00+00:00,1.15672,1.15705,1.15642,1.15642,955,19
2025-11-10 12:30:00+00:00,1.15641,1.15642,1.15602,1.15613,777,19
2025-11-10 13:00:00+00:00,1.15621,1.15621,1.15531,1.15578,738,19
2025-11-10 13:30:00+00:00,1.15577,1.15632,1.15572,1.15622,704,19
2025-11-10 14:00:00+00:00,1.15622,1.15735,1.15618,1.1571500000000001,983,19
2025-11-10 14:30:00+00:00,1.15714,1.15746,1.15627,1.15671,968,19
2025-11-10 15:00:00+00:00,1.15672,1.15769,1.1566,1.15735,1105,19
2025-11-10 15:30:00+00:00,1.15737,1.15739,1.15662,1.1567,1268,19
2025-11-10 16:00:00+00:00,1.1567,1.15675,1.15625,1.15648,1210,19
2025-11-10 16:30:00+00:00,1.15646,1.15661,1.15584,1.15636,1594,19
2025-11-10 17:00:00+00:00,1.15638,1.1566,1.1558,1.15586,1228,19
2025-11-10 17:30:00+00:00,1.15585,1.15594,1.15442,1.15444,1968,19
2025-11-10 18:00:00+00:00,1.15443,1.15539,1.15435,1.15514,1357,19
2025-11-10 18:30:00+00:00,1.15514,1.1554,1.1542,1.1544,1133,19
2025-11-10 19:00:00+00:00,1.15441,1.1547399999999999,1.1540300000000001,1.15472,1178,19
2025-11-10 19:30:00+00:00,1.15472,1.15603,1.15466,1.1559599999999999,847,19
2025-11-10 20:00:00+00:00,1.15597,1.15638,1.15578,1.15589,657,19
2025-11-10 20:30:00+00:00,1.15588,1.1561,1.1557,1.15575,599,19
2025-11-10 21:00:00+00:00,1.15574,1.1562000000000001,1.1557,1.15609,674,19
2025-11-10 21:30:00+00:00,1.15609,1.15621,1.15586,1.156,685,19
2025-11-10 22:00:00+00:00,1.15598,1.15622,1.15597,1.15618,527,19
2025-11-10 22:30:00+00:00,1.15619,1.15637,1.15616,1.1562999999999999,484,19
2025-11-10 23:00:00+00:00,1.15629,1.1562999999999999,1.15587,1.15589,260,19
2025-11-10 23:30:00+00:00,1.15588,1.15597,1.15542,1.1556,434,19
2025-11-11 00:00:00+00:00,1.15537,1.15571,1.15486,1.15561,146,45
2025-11-11 00:30:00+00:00,1.1556,1.15576,1.15541,1.15556,663,28
2025-11-11 01:00:00+00:00,1.15557,1.1559300000000001,1.15551,1.1556,320,19
2025-11-11 01:30:00+00:00,1.15564,1.1559,1.15556,1.15557,258,19
2025-11-11 02:00:00+00:00,1.1555900000000001,1.15585,1.15552,1.15567,456,19
2025-11-11 02:30:00+00:00,1.15566,1.15572,1.1551,1.15513,672,19
2025-11-11 03:00:00+00:00,1.15513,1.15521,1.15461,1.15486,767,19
2025-11-11 03:30:00+00:00,1.15487,1.1554,1.15485,1.15538,636,19
2025-11-11 04:00:00+00:00,1.15538,1.1556,1.15533,1.15546,480,19
2025-11-11 04:30:00+00:00,1.15545,1.15552,1.15509,1.15524,393,19
2025-11-11 05:00:00+00:00,1.15523,1.15572,1.15523,1.15565,312,19
2025-11-11 05:30:00+00:00,1.15564,1.15571,1.15543,1.15554,499,19
2025-11-11 06:00:00+00:00,1.15553,1.15582,1.15544,1.15556,352,19
2025-11-11 06:30:00+00:00,1.15554,1.15584,1.15548,1.1556899999999999,310,19
2025-11-11 07:00:00+00:00,1.1557,1.15642,1.1556899999999999,1.15621,456,19
2025-11-11 07:30:00+00:00,1.1562000000000001,1.1562999999999999,1.156,1.15606,437,19
2025-11-11 08:00:00+00:00,1.15605,1.15619,1.15586,1.15603,472,19
2025-11-11 08:30:00+00:00,1.15602,1.15608,1.15495,1.15512,741,19
2025-11-11 09:00:00+00:00,1.15513,1.15556,1.15486,1.15544,1343,19
2025-11-11 09:30:00+00:00,1.15543,1.15598,1.15529,1.1559,1097,19
2025-11-11 10:00:00+00:00,1.15592,1.15675,1.15574,1.15628,1430,19
2025-11-11 10:30:00+00:00,1.15628,1.15629,1.1553499999999999,1.15536,836,19
2025-11-11 11:00:00+00:00,1.1553499999999999,1.15636,1.15525,1.15627,1072,19
2025-11-11 11:30:00+00:00,1.15627,1.15674,1.15627,1.15639,829,19
2025-11-11 12:00:00+00:00,1.15639,1.1572,1.15616,1.1571,801,19
2025-11-11 12:30:00+00:00,1.15711,1.15738,1.1569,1.15721,703,19
2025-11-11 13:00:00+00:00,1.15722,1.15769,1.157,1.15724,790,19
2025-11-11 13:30:00+00:00,1.15721,1.15734,1.1569099999999999,1.1571,763,19
2025-11-11 14:00:00+00:00,1.15709,1.15762,1.15701,1.15714,788,19
2025-11-11 14:30:00+00:00,1.1571500000000001,1.15734,1.15676,1.15695,890,19
2025-11-11 15:00:00+00:00,1.15696,1.15995,1.15695,1.1594,2370,19
2025-11-11 15:30:00+00:00,1.15939,1.16049,1.15922,1.15999,2502,19
2025-11-11 16:00:00+00:00,1.16001,1.1604,1.15924,1.16005,1451,19
2025-11-11 16:30:00+00:00,1.16006,1.1604,1.1598,1.15997,1511,19
2025-11-11 17:00:00+00:00,1.1599599999999999,1.16021,1.15904,1.16015,1858,19
2025-11-11 17:30:00+00:00,1.16014,1.16022,1.15913,1.15939,1561,19
2025-11-11 18:00:00+00:00,1.15939,1.15988,1.15903,1.1592500000000001,1376,19
2025-11-11 18:30:00+00:00,1.15926,1.1596899999999999,1.15897,1.15923,967,19
2025-11-11 19:00:00+00:00,1.15922,1.15973,1.1589800000000001,1.15966,810,19
2025-11-11 19:30:00+00:00,1.15965,1.15982,1.15939,1.1594,546,19
2025-11-11 20:00:00+00:00,1.15939,1.15946,1.15904,1.15921,589,19
2025-11-11 20:30:00+00:00,1.1592,1.15939,1.15904,1.15916,521,19
2025-11-11 21:00:00+00:00,1.15915,1.15919,1.15881,1.15901,572,19
2025-11-11 21:30:00+00:00,1.15902,1.15913,1.15824,1.15834,614,19
2025-11-11 22:00:00+00:00,1.15835,1.1588,1.15835,1.1585,474,19
2025-11-11 22:30:00+00:00,1.1585,1.15876,1.15823,1.15824,412,19
2025-11-11 23:00:00+00:00,1.15823,1.15845,1.15814,1.15827,381,19
2025-11-11 23:30:00+00:00,1.15828,1.15829,1.158,1.1581,362,19
2025-11-12 00:00:00+00:00,1.15809,1.15845,1.15802,1.15814,722,22
2025-11-12 00:30:00+00:00,1.15814,1.15845,1.15811,1.15843,499,29
2025-11-12 01:00:00+00:00,1.15843,1.15843,1.15811,1.15817,299,19
2025-11-12 01:30:00+00:00,1.15818,1.15862,1.15814,1.15858,200,19
2025-11-12 02:00:00+00:00,1.15858,1.15858,1.15823,1.15834,365,19
2025-11-12 02:30:00+00:00,1.15834,1.15843,1.15782,1.15783,552,19
2025-11-12 03:00:00+00:00,1.15784,1.15812,1.15751,1.15758,705,19
2025-11-12 03:30:00+00:00,1.1575,1.1578,1.15736,1.15744,483,19
2025-11-12 04:00:00+00:00,1.15744,1.1578,1.15744,1.15772,269,19
2025-11-12 04:30:00+00:00,1.15772,1.15788,1.15743,1.15779,363,19
2025-11-12 05:00:00+00:00,1.1578,1.15805,1.15746,1.15788,386,19
2025-11-12 05:30:00+00:00,1.15788,1.15791,1.15756,1.15766,293,19
2025-11-12 06:00:00+00:00,1.15765,1.15775,1.15704,1.15726,398,19
2025-11-12 06:30:00+00:00,1.15727,1.15732,1.1569099999999999,1.15711,415,19
2025-11-12 07:00:00+00:00,1.1571,1.15773,1.15702,1.1576,600,19
2025-11-12 07:30:00+00:00,1.15758,1.15778,1.1574200000000001,1.15753,629,19
2025-11-12 08:00:00+00:00,1.1575199999999999,1.15792,1.15743,1.15782,686,19
2025-11-12 08:30:00+00:00,1.15783,1.1581299999999999,1.15775,1.15811,393,19
2025-11-12 09:00:00+00:00,1.15811,1.1587399999999999,1.15811,1.15849,865,19
2025-11-12 09:30:00+00:00,1.15854,1.15858,1.1580300000000001,1.15828,825,19
2025-11-12 10:00:00+00:00,1.15829,1.1586,1.1577,1.1584699999999999,1074,19
2025-11-12 10:30:00+00:00,1.15844,1.15868,1.15761,1.15763,1066,19
2025-11-12 11:00:00+00:00,1.15764,1.15795,1.15717,1.15729,1204,19
2025-11-12 11:30:00+00:00,1.15727,1.15759,1.15673,1.15692,994,19
2025-11-12 12:00:00+00:00,1.15693,1.15744,1.15644,1.15649,1034,19
2025-11-12 12:30:00+00:00,1.1565,1.15714,1.15641,1.15692,831,19
2025-11-12 13:00:00+00:00,1.15693,1.15713,1.15646,1.15699,699,19
2025-11-12 13:30:00+00:00,1.15701,1.1577,1.15699,1.1577,648,19
2025-11-12 14:00:00+00:00,1.1577,1.15794,1.15734,1.15761,995,19
2025-11-12 14:30:00+00:00,1.15762,1.15785,1.15707,1.15758,1561,19
2025-11-12 15:00:00+00:00,1.15758,1.15789,1.1569,1.15693,1413,19
2025-11-12 15:30:00+00:00,1.15693,1.15716,1.1565,1.15711,1103,19
2025-11-12 16:00:00+00:00,1.15711,1.15745,1.15619,1.15636,1493,19
2025-11-12 16:30:00+00:00,1.15637,1.15748,1.15632,1.15745,1583,19
2025-11-12 17:00:00+00:00,1.15744,1.15828,1.15719,1.15765,1689,19
2025-11-12 17:30:00+00:00,1.15765,1.15949,1.15754,1.15931,1752,19
2025-11-12 18:00:00+00:00,1.1593,1.1596899999999999,1.1589800000000001,1.15904,1871,19
2025-11-12 18:30:00+00:00,1.15905,1.15939,1.1587399999999999,1.15902,1015,19
2025-11-12 19:00:00+00:00,1.15903,1.1596,1.15901,1.15923,991,19
2025-11-12 19:30:00+00:00,1.15922,1.15949,1.15905,1.1592,634,19
2025-11-12 20:00:00+00:00,1.15921,1.15932,1.15902,1.15916,625,19
2025-11-12 20:30:00+00:00,1.15918,1.15934,1.15879,1.15885,557,19
2025-11-12 21:00:00+00:00,1.15884,1.15893,1.15831,1.15846,620,19
2025-11-12 21:30:00+00:00,1.1584699999999999,1.15882,1.15844,1.15856,606,19
2025-11-12 22:00:00+00:00,1.15853,1.15884,1.15845,1.15859,525,19
2025-11-12 22:30:00+00:00,1.15857,1.15897,1.15852,1.15887,521,19
2025-11-12 23:00:00+00:00,1.15886,1.1589,1.1584,1.15851,417,19
2025-11-12 23:30:00+00:00,1.1585,1.15922,1.15839,1.15917,360,19
2025-11-13 00:00:00+00:00,1.15916,1.15916,1.15889,1.15906,61,29
2025-11-13 00:30:00+00:00,1.15906,1.15911,1.15872,1.15876,1341,32
2025-11-13 01:00:00+00:00,1.15877,1.15933,1.15862,1.15918,496,19
2025-11-13 01:30:00+00:00,1.15916,1.15918,1.15893,1.15905,162,19
2025-11-13 02:00:00+00:00,1.15907,1.15909,1.15861,1.15868,435,19
2025-11-13 02:30:00+00:00,1.15868,1.15888,1.15794,1.15795,1292,19
2025-11-13 03:00:00+00:00,1.15794,1.1582,1.1578,1.15809,964,19
2025-11-13 03:30:00+00:00,1.1581,1.15887,1.15804,1.15884,608,19
2025-11-13 04:00:00+00:00,1.15885,1.1592,1.15842,1.15851,721,19
2025-11-13 04:30:00+00:00,1.1585,1.15888,1.1584699999999999,1.15883,414,19
2025-11-13 05:00:00+00:00,1.15888,1.15906,1.15873,1.1587399999999999,383,19
2025-11-13 05:30:00+00:00,1.15872,1.15897,1.15858,1.15888,430,19
2025-11-13 06:00:00+00:00,1.15887,1.15907,1.15865,1.15877,388,19
2025-11-13 06:30:00+00:00,1.15876,1.15894,1.1586400000000001,1.15892,295,19
2025-11-13 07:00:00+00:00,1.15891,1.159,1.1584699999999999,1.15848,504,19
2025-11-13 07:30:00+00:00,1.1584699999999999,1.15858,1.15794,1.15809,412,19
2025-11-13 08:00:00+00:00,1.15807,1.15842,1.15806,1.15824,510,19
2025-11-13 08:30:00+00:00,1.15824,1.15849,1.1580300000000001,1.1584699999999999,535,19
2025-11-13 09:00:00+00:00,1.15846,1.1592500000000001,1.15821,1.15923,1008,19
2025-11-13 09:30:00+00:00,1.15923,1.16113,1.15921,1.16104,1415,19
2025-11-13 10:00:00+00:00,1.16105,1.16184,1.16101,1.16126,1577,19
2025-11-13 10:30:00+00:00,1.16127,1.16284,1.16092,1.1627,1610,19
2025-11-13 11:00:00+00:00,1.1627,1.16339,1.16225,1.16293,1898,19
2025-11-13 11:30:00+00:00,1.16297,1.16327,1.16097,1.16155,1728,19
2025-11-13 12:00:00+00:00,1.16156,1.16225,1.16119,1.1616900000000001,1108,19
2025-11-13 12:30:00+00:00,1.16168,1.16171,1.16104,1.16149,974,19
2025-11-13 13:00:00+00:00,1.16148,1.16182,1.1611,1.16138,774,19
2025-11-13 13:30:00+00:00,1.16139,1.16194,1.16038,1.16053,1250,19
2025-11-13 14:00:00+00:00,1.16053,1.16143,1.1604700000000001,1.16134,908,19
2025-11-13 14:30:00+00:00,1.16133,1.1622,1.16125,1.16219,1596,19
2025-11-13 15:00:00+00:00,1.1622,1.1623999999999999,1.16143,1.16145,1273,19
2025-11-13 15:30:00+00:00,1.16143,1.16197,1.1610800000000001,1.16195,1149,19
2025-11-13 16:00:00+00:00,1.16194,1.16224,1.16161,1.16177,1490,19
2025-11-13 16:30:00+00:00,1.16178,1.16302,1.16176,1.16269,2229,19
2025-11-13 17:00:00+00:00,1.16269,1.16302,1.16222,1.16299,2023,19
2025-11-13 17:30:00+00:00,1.163,1.16421,1.163,1.16382,2484,19
2025-11-13 18:00:00+00:00,1.16381,1.16437,1.16356,1.16429,1884,19
2025-11-13 18:30:00+00:00,1.16426,1.16479,1.16413,1.16479,1762,19
2025-11-13 19:00:00+00:00,1.1648,1.16537,1.16461,1.16532,1555,19
2025-11-13 19:30:00+00:00,1.16533,1.1655,1.1645,1.16502,1566,19
