time,Open,High,Low,Close,Volume,spread
2026-04-07 23:00:00+00:00,1.1594,1.16041,1.15914,1.15926,3467,19
2026-04-08 00:00:00+00:00,1.15929,1.15988,1.15889,1.15938,543,22
2026-04-08 01:00:00+00:00,1.15933,1.16685,1.15868,1.16668,7948,19
2026-04-08 02:00:00+00:00,1.1667,1.16891,1.16602,1.16852,11149,19
2026-04-08 03:00:00+00:00,1.16853,1.1696,1.1665,1.16707,11577,19
2026-04-08 04:00:00+00:00,1.16708,1.16873,1.16699,1.16744,6581,19
2026-04-08 05:00:00+00:00,1.16744,1.1681300000000001,1.16677,1.16726,4177,19
2026-04-08 06:00:00+00:00,1.16726,1.16748,1.1665,1.16695,3011,19
2026-04-08 07:00:00+00:00,1.16695,1.16801,1.16695,1.16753,3203,19
2026-04-08 08:00:00+00:00,1.16754,1.17076,1.16711,1.16904,4609,19
2026-04-08 09:00:00+00:00,1.16902,1.17076,1.16835,1.16953,6854,19
2026-04-08 10:00:00+00:00,1.16954,1.16991,1.16779,1.1694499999999999,6452,19
2026-04-08 11:00:00+00:00,1.1694499999999999,1.16982,1.16679,1.16801,5978,19
2026-04-08 12:00:00+00:00,1.16804,1.1688399999999999,1.16771,1.1678600000000001,4550,18
2026-04-08 13:00:00+00:00,1.16784,1.16916,1.16766,1.16893,3037,18
2026-04-08 14:00:00+00:00,1.16893,1.17094,1.16845,1.16993,4606,18
2026-04-08 15:00:00+00:00,1.16993,1.17171,1.1687400000000001,1.17132,6555,18
2026-04-08 16:00:00+00:00,1.17131,1.17208,1.1686,1.16934,7741,18
2026-04-08 17:00:00+00:00,1.16933,1.17026,1.16886,1.16933,9208,18
2026-04-08 18:00:00+00:00,1.1693500000000001,1.16956,1.16835,1.16853,5730,18
2026-04-08 19:00:00+00:00,1.16854,1.16878,1.1676199999999999,1.16808,4906,18
2026-04-08 20:00:00+00:00,1.16808,1.16844,1.16681,1.16739,2982,18
2026-04-08 21:00:00+00:00,1.16737,1.16792,1.1649,1.16494,5282,18
2026-04-08 22:00:00+00:00,1.16492,1.16695,1.16425,1.16669,3681,18
2026-04-08 23:00:00+00:00,1.1667,1.16685,1.16596,1.16599,1925,18
2026-04-09 00:00:00+00:00,1.16549,1.16642,1.16545,1.16617,386,34
2026-04-09 01:00:00+00:00,1.16647,1.16667,1.1659,1.16612,1297,18
2026-04-09 02:00:00+00:00,1.1661299999999999,1.16623,1.16566,1.16581,824,18
2026-04-09 03:00:00+00:00,1.16582,1.16601,1.1652,1.16562,1708,18
2026-04-09 04:00:00+00:00,1.16563,1.16627,1.16495,1.16609,2252,18
2026-04-09 05:00:00+00:00,1.1661,1.16665,1.16583,1.16644,1560,18
2026-04-09 06:00:00+00:00,1.16645,1.1666,1.16596,1.16615,1481,18
2026-04-09 07:00:00+00:00,1.16616,1.16702,1.16611,1.16654,887,18
2026-04-09 08:00:00+00:00,1.16655,1.16668,1.16584,1.16598,1886,18
2026-04-09 09:00:00+00:00,1.16599,1.16634,1.16534,1.16634,2422,18
2026-04-09 10:00:00+00:00,1.16635,1.16683,1.16545,1.16621,3109,18
2026-04-09 11:00:00+00:00,1.16622,1.16739,1.16588,1.16712,2392,18
2026-04-09 12:00:00+00:00,1.16712,1.16783,1.16677,1.16737,1950,18
2026-04-09 13:00:00+00:00,1.16737,1.1678600000000001,1.16703,1.16703,2240,18
2026-04-09 14:00:00+00:00,1.16702,1.16885,1.16686,1.16875,2234,18
2026-04-09 15:00:00+00:00,1.16876,1.16892,1.16781,1.16851,3459,18
